product_id;neighbor_products_id
77928;[51340, 17520, 92707, 87577, 73790, 38984, 55152, 110036, 81500, 19668]
81531;[115292, 81527, 81530, 79463, 87131, 104453, 80573, 112486, 109992, 123012]
115245;[88109, 84585, 38984, 55136, 86905, 51572, 40383, 83572, 118876, 63753]
65456;[85446, 117647, 123215, 127690, 71729, 39100, 37934, 105673, 18364, 107617]
110151;[79463, 114138, 91966, 110150, 91968, 80573, 88096, 84678, 108461, 108112]
56248;[121907, 92018, 115299, 55915, 83434, 110467, 110048, 61308, 46860, 88267]
63222;[57530, 104484, 81480, 114714, 40086, 127610, 114737, 89666, 30105, 114740]
73628;[92019, 53366, 41679, 40268, 76474, 90175, 94581, 61359, 88215, 92018]
116211;[17993, 114070, 61289, 109944, 71729, 75699, 84585, 51286, 68418, 38984]
56538;[122732, 90126, 88422, 110049, 76483, 38306, 79808, 86635, 78118, 88213]
81530;[115292, 81527, 81531, 19772, 57771, 109992, 87131, 73959, 87098, 122685]
114740;[114737, 114714, 114739, 81480, 114738, 92030, 57530, 81482, 73592, 73591]
73790;[87577, 51340, 77928, 91966, 81986, 19757, 88422, 87089, 20818, 62531]
64467;[]
114737;[81480, 114740, 81482, 92030, 114738, 73591, 114714, 73592, 73593, 123215]
92707;[77928, 61289, 55377, 62393, 113742, 20554, 20025, 54520, 117871, 40035]
58573;[79463, 117013, 91966, 120078, 17519, 91957, 91970, 80573, 108272, 60932]
92712;[104406, 75535, 69486, 123140, 21089, 99429, 70837, 92714, 15685, 71722]
78130;[116583, 90498, 59208, 20934, 123623, 62157, 75983, 88294, 30141, 54103]
73789;[57880, 65011, 48548, 85285, 108080, 18874, 43574, 15686, 125473, 50985]
55882;[56538, 92019, 110045, 80127, 78003, 126470, 19656, 104406, 82636, 18283]
68599;[85446, 114738, 68600, 107052, 19595, 127663, 19721, 16649, 15671, 105705]
104406;[29439, 20963, 92712, 82087, 85325, 40258, 20824, 119011, 41701, 41685]
51047;[124080, 87764, 20484, 81433, 116993, 75774, 21817, 75395, 71447, 88096]
81497;[86905, 111015, 62531, 88728, 38176, 112441, 68418, 42519, 123207, 42530]
84737;[20425, 115299, 78118, 14586, 39074, 87095, 121423, 117927, 70877, 30788]
110083;[24846, 114740, 73592, 114738, 114714, 115292, 114737, 109943, 92026, 81480]
114714;[92030, 114740, 114737, 84857, 21077, 73591, 114716, 114715, 110083, 127663]
109944;[59664, 33407, 82636, 116211, 106052, 18046, 71734, 115337, 15172, 38178]
127663;[81480, 73591, 114738, 73592, 114714, 114737, 114740, 92030, 81482, 57530]
114738;[81480, 73591, 73592, 114737, 114740, 127663, 81482, 114714, 79912, 66459]
89643;[117038, 87049, 89642, 120916, 109988, 115314, 93951, 123511, 104755, 123023]
88285;[92061, 62370, 58884, 20484, 86724, 80180, 68667, 24645, 70837, 88335]
92030;[114714, 114737, 73592, 114740, 114716, 114738, 81480, 73591, 127663, 114715]
68600;[68599, 94174, 62150, 72483, 87177, 109992, 91468, 76024, 71092, 103715]
81482;[114737, 73592, 81480, 73591, 73593, 114740, 114738, 127663, 75535, 15887]
54732;[57774, 77953, 73620, 92018, 30785, 55205, 58951, 54737, 57761, 19715]
81527;[115292, 81530, 81531, 105724, 70338, 41046, 90270, 81385, 55748, 89575]
109702;[]
89645;[78135, 14588, 42407, 120664, 105529, 85758, 76795, 73226, 42849, 83958]
73591;[114738, 73592, 114737, 73593, 81480, 81482, 114740, 127663, 92030, 114714]
42398;[121682, 110061, 105673, 78478, 85345, 39426, 91875, 92081, 15624, 115331]
115244;[125875, 113383, 79807, 111758, 48908, 14952, 16121, 15619, 116969, 50176]
60932;[51193, 58573, 79463, 91257, 65153, 117013, 121848, 100837, 70454, 116989]
78003;[60960, 89926, 41679, 80255, 39445, 55882, 39895, 61289, 71128, 71052]
59045;[50813, 58219, 75386, 29439, 51916, 80168, 107970, 52552, 76873, 122675]
127690;[65456, 116972, 86721, 121677, 117671, 56257, 88335, 57551, 82010, 128242]
121076;[55532, 124285, 79463, 121082, 127676, 107853, 21077, 21905, 81541, 85807]
73593;[73592, 81482, 73591, 114737, 81480, 92036, 66459, 114714, 114740, 114738]
67174;[66484, 71453, 125904, 70618, 18004, 82399, 80071, 88354, 94584, 62589]
124080;[51047, 57635, 87187, 93018, 40786, 93019, 94398, 117013, 120938, 20554]
69643;[89965, 86649, 18468, 116972, 64988, 58785, 110691, 123215, 123751, 81452]
58219;[44145, 59045, 64290, 128344, 40603, 20708, 70875, 110130, 58785, 62211]
62748;[]
121848;[121682, 42398, 121677, 132628, 92049, 114721, 121781, 108386, 50179, 101609]
121631;[114714, 114716, 110136, 114740, 54392, 92030, 114737, 93858, 110083, 92036]
121682;[121677, 121848, 121781, 91968, 127639, 114721, 91875, 18612, 92061, 42398]
114721;[92034, 121781, 92049, 121682, 84844, 20865, 115340, 121848, 127644, 14583]
114736;[73628, 59567, 83434, 89640, 89641, 86649, 33757, 41334, 114725, 92019]
81480;[114738, 114737, 114740, 73593, 81482, 73591, 73592, 127663, 92036, 92026]
66459;[63222, 20760, 57530, 38092, 114737, 92030, 81480, 114714, 92036, 73593]
73625;[]
121781;[91875, 121682, 121677, 121661, 114721, 121848, 92049, 127639, 86720, 127644]
121677;[121682, 121661, 121848, 121781, 114721, 91875, 127690, 83687, 94584, 105452]
92036;[84739, 73592, 58668, 84738, 90271, 106192, 73593, 91797, 119355, 75987]
89640;[88421, 114736, 63824, 92018, 89639, 40451, 110024, 113401, 20595, 67428]
91875;[127639, 121781, 127644, 84844, 121677, 121848, 121682, 107855, 70881, 29996]
73592;[73591, 81480, 114738, 84857, 114737, 81482, 73593, 114714, 92030, 114740]
91775;[132530, 91790, 81338, 105529, 121040, 41377, 108272, 104406, 20490, 124076]
118672;[29439, 40258, 91518, 63016, 51061, 113825, 73358, 20824, 69111, 121682]
54737;[105938, 58951, 42613, 33757, 71136, 75304, 105732, 80035, 94581, 110445]
71136;[54732, 57774, 114736, 107618, 73620, 77953, 108349, 66528, 54737, 75304]
70745;[17216, 105677, 15282, 93821, 44918, 38708, 114739, 33276, 63862, 78469]
84857;[73592, 73593, 114714, 121631, 92026, 81480, 127610, 92030, 114740, 114737]
104660;[104661, 21075, 62149, 112494, 114740, 113825, 86635, 120079, 75528, 89548]
73620;[54732, 89640, 40600, 87095, 73896, 64406, 65401, 54737, 71136, 93066]
92716;[115239, 115240, 65367, 42672, 83597, 115242, 60972, 109944, 84857, 71320]
70989;[106767, 39444, 40356, 76024, 70996, 121781, 68599, 67174, 70454, 110692]
131911;[133186, 21077, 85562, 68524, 87176, 18468, 88109, 40258, 115292, 104406]
118812;[17790, 114001, 19845, 76615, 61587, 48845, 18996, 30793, 86725, 108194]
76024;[40356, 70989, 24375, 125920, 92061, 72970, 92030, 110844, 68600, 91462]
118602;[]
124081;[59562, 74424, 122687, 107336, 55205, 64866, 43513, 76034, 16147, 16653]
115240;[104410, 92716, 75852, 75851, 115239, 54193, 115242, 104670, 55882, 127663]
114716;[114714, 92030, 121631, 114715, 73591, 114740, 117069, 92036, 109943, 89582]
84739;[58668, 55507, 60643, 92036, 90271, 91797, 75987, 84738, 65537, 20471]
127644;[88119, 121781, 91875, 121848, 121677, 121661, 114721, 121682, 77928, 81664]
79156;[60563, 42489, 62589, 44627, 105677, 127211, 110467, 70937, 79975, 18334]
89641;[90182, 20711, 73628, 114736, 42708, 58951, 89639, 110468, 64796, 80040]
79975;[62589, 127211, 110130, 75528, 110006, 20766, 112253, 18202, 66484, 18334]
40356;[76024, 83748, 70998, 68600, 70989, 68599, 39444, 67174, 51609, 21077]
109913;[120828, 89682, 40740, 116949, 91968, 91462, 127309, 91957, 32025, 57235]
91949;[65035, 84844, 47670, 121682, 92944, 121677, 121848, 92030, 114721, 81362]
81501;[43845, 33439, 29632, 89924, 124081, 42971, 110463, 16758, 87093, 91438]
74020;[93949, 104661, 93948, 108746, 68608, 83382, 127555, 110698, 75630, 104127]
70997;[104998, 70996, 21075, 89620, 21077, 82295, 67174, 108405, 21062, 85401]
89639;[67428, 89641, 89640, 114736, 73628, 78090, 58951, 80033, 73620, 21575]
104661;[133268, 104660, 114714, 94403, 45042, 58839, 77139, 21646, 81436, 85447]
92034;[114721, 121781, 88295, 18939, 110151, 44543, 121677, 38719, 115340, 55748]
21761;[70746, 21762, 124632, 114716, 21738, 108297, 75987, 121102, 93583, 25266]
119011;[132530, 133268, 104406, 29439, 91775, 132863, 38930, 92099, 51138, 66863]
91790;[91775, 104406, 81525, 29439, 81570, 92099, 20832, 132530, 39150, 132863]
89642;[79884, 89643, 79886, 74256, 120976, 105738, 73739, 42660, 73691, 51293]
127610;[84844, 61610, 84857, 63222, 57530, 81480, 92026, 66459, 127663, 114740]
67428;[89639, 88421, 87094, 87737, 89640, 92018, 110468, 54737, 88157, 76466]
127660;[73628, 89640, 94359, 120825, 115289, 54732, 32152, 87095, 30338, 58951]
121053;[110150, 121076, 104326, 110875, 78130, 44949, 93964, 81531, 111026, 39996]
58827;[18506, 21349, 20903, 84737, 16093, 79360, 21077, 16501, 38092, 105700]
114725;[19945, 15854, 44266, 114736, 106326, 86649, 54737, 43006, 89641, 89640]
73420;[]
53407;[89473, 58937, 107529, 114716, 106507, 79860, 15532, 104438, 78469, 112486]
21762;[60301, 74160, 68535, 85904, 126449, 85908, 81975, 14503, 81974, 118475]
70746;[88153, 85297, 17872, 110001, 108194, 78164, 71507, 19582, 68916, 70875]
121661;[87866, 121848, 114657, 127644, 121781, 85965, 24927, 70454, 121677, 51340]
84738;[58668, 90271, 92036, 84739, 55507, 55915, 65537, 75987, 91797, 55763]
78615;[57391, 75386, 99429, 116982, 82010, 83437, 127418, 80168, 76473, 107516]
84847;[110406, 81841, 123144, 17545, 19525, 93863, 75190, 110305, 89621, 114066]
110150;[110151, 125834, 41686, 121053, 18355, 19770, 114740, 77729, 79463, 83887]
104404;[62638, 14633, 110021, 127211, 71090, 21062, 70225, 85173, 108112, 43382]
73788;[84871, 115394, 21419, 126470, 110023, 56248, 30581, 18004, 20963, 17359]
114657;[63287, 92902, 121661, 127644, 55412, 120529, 43873, 77928, 66484, 110131]
55507;[84739, 58668, 90271, 84738, 14586, 79359, 75987, 18453, 92036, 91797]
70994;[83806, 78565, 78563, 114740, 83710, 114739, 88295, 114738, 55916, 18848]
87296;[120931, 74265, 51607, 62211, 108788, 110511, 71508, 18595, 20531, 84869]
92049;[110353, 114721, 24628, 121677, 114714, 121848, 42398, 126487, 58785, 80126]
21738;[21761, 21762, 115238, 126508, 124632, 56398, 52396, 127211, 87121, 68608]
117308;[117325, 106928, 109988, 117307, 79886, 84958, 79884, 78531, 89642, 82289]
127654;[121848, 114721, 18030, 43456, 40580, 58573, 114740, 18045, 52552, 18033]
78221;[79360, 125887, 15200, 115287, 127676, 121781, 17226, 15624, 43720, 21646]
115739;[]
84844;[121661, 108386, 90623, 86358, 92034, 91949, 86356, 86984, 114721, 86333]
76034;[115239, 33399, 124081, 85241, 41611, 74424, 44950, 79763, 24937, 92714]
65078;[56398, 82117, 85685, 53407, 48746, 52611, 91721, 129946, 99601, 61289]
53390;[16240, 116950, 110378, 112494, 65432, 113424, 51004, 87187, 30788, 127371]
133186;[131911, 69486, 104406, 29439, 76473, 89576, 132530, 20077, 120700, 78119]
115239;[76034, 92716, 33399, 85241, 115240, 79763, 41611, 44950, 44107, 92714]
53464;[53465, 115734, 61451, 19276, 15625, 38174, 42530, 70994, 85345, 105700]
51004;[79346, 104682, 53390, 60972, 21062, 65456, 15624, 71104, 97121, 123736]
133268;[132530, 17756, 59090, 69486, 125864, 76424, 119011, 123012, 20708, 68524]
104328;[104327, 87183, 57240, 87095, 17519, 71111, 62614, 88169, 73628, 104326]
61428;[126508, 120969, 56411, 63862, 114740, 77895, 71104, 70937, 119069, 121229]
53465;[53464, 24867, 21699, 39280, 52328, 24938, 19647, 73051, 105710, 19366]
86735;[85275, 107863, 85364, 51607, 104466, 55507, 69874, 63860, 125976, 64855]
61451;[123798, 53464, 120946, 76598, 123751, 56398, 62995, 114740, 17872, 108194]
104327;[104328, 18020, 19770, 120825, 73628, 83572, 117358, 63811, 110027, 67155]
77750;[45020, 62211, 21077, 41228, 16119, 121050, 87131, 127418, 103715, 110261]
63239;[15528, 83801, 110547, 85546, 59435, 30792, 125880, 114736, 55748, 20865]
128258;[128317, 69663, 72970, 78130, 110098, 71090, 71453, 19720, 31569, 19526]
79158;[131911, 79159, 60973, 19525, 44630, 18437, 38239, 55879, 87296, 19795]
70996;[70997, 70989, 121848, 21077, 68599, 70998, 113412, 68600, 67174, 89527]
113683;[85110, 85112, 113678, 49870, 93638, 113682, 85118, 93616, 93619, 64988]
114715;[109943, 114716, 114714, 117040, 92030, 72538, 121631, 84857, 71529, 73592]
109542;[113336, 105521, 73620, 60921, 90283, 83664, 110331, 76474, 107590, 104328]
63287;[33350, 114657, 120466, 126508, 38306, 117358, 70994, 18968, 53463, 104326]
109943;[114715, 117040, 114716, 84857, 104702, 108896, 90095, 81480, 114738, 121631]
70998;[40356, 83485, 127663, 70996, 21089, 107860, 76024, 70997, 82419, 67174]
128317;[128258, 120694, 89727, 71453, 89621, 114138, 125873, 112675, 43720, 17993]
126508;[61428, 63287, 18334, 70994, 42489, 44881, 53463, 45050, 69874, 105700]
115242;[115240, 92716, 78003, 115239, 55882, 123011, 127610, 109913, 18219, 79427]
80553;[86728, 73751, 109943, 111026, 82419, 62361, 21421, 104961, 104404, 51004]
124632;[21762, 21761, 71508, 85173, 53407, 15325, 21738, 55915, 82489, 108202]
62381;[117013, 40304, 104406, 54191, 132863, 91966, 29439, 72553, 18355, 79463]
84848;[87297, 66576, 117038, 15381, 65426, 19133, 55879, 87296, 62353, 105472]
86728;[80553, 21738, 56398, 79357, 50813, 51004, 62801, 24875, 39504, 21062]
64988;[120931, 69909, 65402, 69643, 112616, 100976, 61534, 68515, 121971, 110698]
62747;[]
117325;[117308, 106928, 82290, 117307, 90371, 84958, 117335, 110114, 79884, 82289]
131585;[18005, 18016, 123617, 125873, 18033, 40580, 63626, 42454, 108255, 79463]
59036;[]
87297;[84848, 75920, 38212, 81546, 65035, 20474, 86728, 50813, 38957, 70746]
114015;[]
106928;[117308, 117325, 117307, 90371, 117335, 107082, 110887, 123884, 117312, 82290]
123884;[123933, 82289, 117307, 122722, 117335, 122729, 130346, 107631, 107630, 106928]
67427;[18506, 42489, 18334, 63862, 118798, 61428, 79975, 91076, 79156, 53463]
79159;[79158, 115331, 82886, 19618, 107400, 109913, 84660, 78459, 86724, 18239]
126487;[120532, 60960, 91949, 92049, 84844, 104690, 42398, 123174, 127639, 121677]
81576;[81577, 121888, 44568, 101456, 92986, 90085, 92984, 104484, 18468, 81541]
123933;[123884, 122729, 107632, 117335, 117307, 85795, 122722, 85794, 107082, 87454]
133269;[]
127682;[92030, 81480, 73592, 114716, 114738, 81482, 114737, 92036, 114740, 121631]
81577;[81576, 19116, 54842, 76789, 120462, 128295, 86637, 92958, 92985, 51610]
87351;[90594, 82419, 69962, 115757, 89625, 21557, 42849, 38239, 115238, 51607]
73384;[75292, 16649, 21075, 29980, 21062, 105700, 53525, 62211, 108254, 80035]
124786;[85110, 128299, 80207, 77938, 110141, 59086, 110130, 110042, 126465, 59032]
75117;[115287, 56398, 86733, 52611, 105682, 73783, 132863, 55744, 82739, 75443]
73783;[18355, 132863, 56333, 39974, 104406, 108244, 109240, 69874, 75117, 107970]
73703;[132863, 39150, 51138, 18333, 19720, 119482, 85075, 18309, 29439, 41688]
71983;[58884, 60764, 90191, 108093, 17512, 16146, 21065, 58219, 33669, 101609]
60764;[71983, 58884, 115402, 125874, 87101, 85283, 18004, 91431, 104736, 56257]
58884;[71983, 20692, 21077, 21075, 70881, 19726, 107691, 55748, 107970, 41228]
58883;[17108, 114065, 114715, 77937, 71315, 55748, 58881, 125806, 92708, 107970]
58881;[124081, 58883, 57406, 115287, 93699, 88153, 62395, 56982, 55879, 38652]
58785;[109707, 55744, 109179, 69643, 63861, 121068, 50176, 41800, 18154, 19833]
53463;[38306, 18154, 30125, 63287, 42454, 119011, 91468, 118561, 17615, 19251]
127676;[132530, 39895, 127305, 59423, 107856, 107853, 31322, 127553, 20708, 77928]
118845;[105682, 69486, 104406, 62211, 112127, 20963, 118672, 20978, 107970, 71722]
127639;[91875, 92049, 121682, 112519, 114721, 121781, 82101, 121848, 45054, 83438]
132530;[127676, 29439, 123548, 119011, 91775, 85282, 68608, 40258, 55377, 20680]
133187;[]
107691;[73703, 71983, 58884, 109707, 86978, 85446, 40258, 40626, 69111, 18239]
103679;[]
118788;[]
108716;[]
78135;[40181, 89645, 81452, 21214, 91494, 110010, 37944, 20824, 85074, 78401]
86733;[87406, 39099, 85230, 114065, 18364, 23328, 81395, 113424, 84113, 17102]
92714;[91201, 115295, 52625, 20963, 72579, 29992, 115299, 30047, 75779, 128344]
104326;[73697, 18787, 96648, 89765, 85077, 62794, 104965, 128419, 20075, 80031]
92061;[16232, 110879, 130076, 82398, 88285, 87408, 78602, 60585, 69486, 128339]
53352;[76848, 59060, 121053, 88177, 80165, 21616, 58573, 110305, 73789, 21077]
128218;[115240, 80039, 87097, 68925, 31731, 17293, 112161, 92716, 18952, 19641]
59037;[]
51365;[68599, 94174, 62150, 72483, 87177, 109992, 91468, 76024, 71092, 103715]
84121;[18364, 53365, 18381, 51061, 18323, 19643, 19721, 18305, 40258, 29439]
19643;[18364, 53365, 84121, 18381, 72008, 19687, 39411, 51061, 82377, 29439]
53366;[61090, 19687, 19688, 38740, 41679, 72008, 39411, 37982, 40268, 82376]
19687;[61090, 72008, 39411, 53366, 116664, 41388, 119482, 37982, 41685, 84669]
84120;[18364, 18381, 85465, 29439, 53365, 18379, 19721, 20824, 51138, 18305]
84106;[18364, 29439, 53365, 61090, 72008, 51061, 18323, 19668, 61096, 84121]
21251;[83433, 71314, 21254, 71312, 21250, 65103, 38931, 21255, 18364, 53365]
53365;[18364, 72008, 116664, 21251, 84669, 84121, 124076, 18518, 51061, 18381]
84122;[18364, 53365, 18518, 18381, 51061, 29439, 18323, 41701, 108461, 19753]
41685;[53365, 116664, 18364, 61090, 29439, 72008, 116490, 19687, 69482, 89669]
19721;[61096, 108461, 55744, 18381, 40258, 41414, 18364, 21251, 19668, 61090]
19753;[18364, 53365, 84121, 18381, 121090, 88096, 18518, 19643, 29439, 72008]
116490;[61090, 41685, 18364, 89669, 51061, 84121, 53365, 19721, 107861, 19643]
19689;[18364, 18381, 19721, 18379, 29439, 41800, 40258, 19643, 84106, 53365]
19982;[18364, 19984, 18381, 53365, 19997, 51061, 19687, 61096, 124076, 51138]
84114;[84113, 18364, 84121, 53365, 84115, 50998, 18381, 29439, 51061, 20807]
107861;[89669, 109179, 81453, 115951, 18364, 81568, 116490, 19643, 51061, 41685]
61096;[19721, 72008, 84106, 18364, 69882, 20807, 40258, 61090, 41701, 51061]
19668;[19721, 18364, 53365, 61096, 18330, 84669, 40258, 18381, 84121, 39100]
69882;[65123, 61096, 61090, 19687, 18364, 55744, 21251, 51025, 20071, 72008]
89669;[107861, 109179, 81453, 116490, 115951, 20014, 41685, 18364, 115984, 19643]
81420;[19594, 19607, 39411, 61090, 18364, 18381, 53366, 72008, 41388, 56324]
56256;[55746, 55747, 21287, 21286, 56257, 21251, 18364, 77937, 56258, 83433]
109179;[89669, 107861, 81453, 121040, 18364, 53365, 84121, 109707, 115951, 51061]
83433;[21251, 71314, 21250, 38931, 65103, 71312, 21254, 18364, 21255, 53365]
110009;[20807, 18364, 108461, 29439, 18381, 61090, 69882, 19687, 55744, 51061]
108461;[19721, 55744, 68604, 18330, 69482, 15613, 18364, 20824, 18185, 51061]
85325;[29439, 18364, 19643, 18381, 20824, 84121, 55744, 51138, 85465, 69882]
19688;[53366, 39411, 61090, 37982, 62393, 40268, 38740, 72008, 41679, 124076]
125878;[119482, 61090, 72008, 19687, 39411, 19676, 19721, 82376, 37982, 68604]
19878;[83545, 18364, 29439, 116664, 51061, 38713, 19721, 72008, 85465, 41685]
89550;[53365, 18364, 39411, 51061, 124076, 119482, 19687, 61090, 19721, 40258]
121068;[85446, 84106, 53365, 124076, 18364, 84122, 18323, 109179, 29439, 89524]
19683;[53366, 40165, 124076, 39411, 61090, 83545, 72008, 39150, 119482, 18283]
84107;[29439, 18364, 51061, 19643, 41685, 84121, 18518, 88096, 40258, 116664]
19686;[18381, 18364, 51061, 53365, 29439, 18323, 19721, 40258, 19643, 18518]
19684;[18364, 53365, 29439, 18381, 116664, 51061, 19721, 18379, 85465, 40258]
65123;[69882, 108461, 55744, 19643, 53365, 53366, 61090, 68604, 15613, 62393]
20014;[89669, 107861, 18364, 85446, 41701, 51061, 18323, 41685, 18381, 81453]
59086;[61090, 61096, 18364, 84121, 51061, 29439, 20836, 53365, 41414, 83545]
55377;[29439, 51061, 85325, 18364, 53365, 53366, 18518, 18323, 19643, 41685]
21254;[21251, 83433, 21255, 71314, 55767, 21253, 65103, 53365, 18323, 18364]
121907;[117020, 29439, 116490, 79706, 84106, 90266, 19721, 18518, 69482, 116963]
64668;[18364, 20807, 18518, 19721, 72008, 18381, 19687, 53365, 61090, 83545]
110204;[110211, 18364, 89811, 61096, 41414, 29439, 84121, 19721, 83380, 110210]
19789;[19790, 121030, 19721, 18364, 29439, 104454, 108461, 51061, 18381, 19687]
40258;[19721, 124076, 18364, 55744, 116664, 72008, 41685, 84120, 19643, 18381]
20060;[29439, 51061, 109992, 61090, 69482, 75836, 53366, 37982, 72008, 18364]
77937;[77942, 77939, 77941, 77938, 77936, 77940, 29970, 55746, 56256, 69882]
110010;[55744, 18364, 15613, 20824, 61090, 18381, 29439, 108461, 68604, 19721]
105432;[39411, 37982, 89669, 72008, 19687, 40189, 107861, 82376, 37985, 119482]
